Order Date,Customer Name,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Month,Year
44273,Sean Miller,Florida,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",30.77,2,8.08,Mar,2021
44273,Sean Miller,Florida,Office Supplies,Fasteners,Staples,18.94,3,5.92,Mar,2021
44273,Sean Miller,Florida,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",122.35,3,15.29,Mar,2021
44273,Eileen Kiefer,California,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,10,70.49,Mar,2021
44273,Sample Company A,California,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111.0,2,14.43,Mar,2021
44273,Sample Company A,California,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,1279.97,4,415.99,Mar,2021
44273,Sample Company A,California,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1856.19,7,334.11,Mar,2021
44274,Matt Connell,Florida,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,323.98,3,28.35,Mar,2021
44274,Matt Connell,Florida,Office Supplies,Labels,Avery 501,11.81,4,3.99,Mar,2021
44274,Matt Connell,Florida,Office Supplies,Storage,Crate-A-Files,26.16,3,1.96,Mar,2021
44274,Matt Connell,Florida,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",33.57,5,-25.74,Mar,2021
44274,Matt Connell,Florida,Furniture,Furnishings,Eldon Wave Desk Accessories,4.99,3,1.37,Mar,2021
44274,Matt Connell,Florida,Furniture,Furnishings,Document Clip Frames,20.02,3,5.5,Mar,2021
44274,Matt Connell,Florida,Technology,Accessories,"LogitechÂ Wireless Boombox Speaker - portable - wireless, wired",170.24,2,53.2,Mar,2021
44276,Cassandra Brandow,Ohio,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.41,2,1.2,Mar,2021
44276,Cassandra Brandow,Ohio,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.05,3,1.59,Mar,2021
44276,Thomas Seio,North Carolina,Office Supplies,Storage,Tennsco Commercial Shelving,16.27,1,-3.86,Mar,2021
44276,Kristen Hastings,Virginia,Technology,Phones,Samsung Galaxy S4 Active,3499.93,7,909.98,Mar,2021
44276,Kristen Hastings,Virginia,Office Supplies,Labels,Avery 492,14.4,5,6.62,Mar,2021
44276,Kristen Hastings,Virginia,Office Supplies,Paper,Xerox 1919,122.97,3,60.26,Mar,2021
44276,Kristen Hastings,Virginia,Office Supplies,Art,American Pencil,9.32,4,2.7,Mar,2021
44276,Kristen Hastings,Virginia,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3,59.01,Mar,2021
44276,Gary McGarr,Tennessee,Office Supplies,Labels,Avery 505,59.2,5,22.2,Mar,2021
44276,Gary McGarr,Tennessee,Furniture,Furnishings,DAX Wood Document Frame,32.95,3,6.59,Mar,2021
44276,Gary McGarr,Tennessee,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,218.38,3,-10.92,Mar,2021
44277,Craig Carroll,North Carolina,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.64,4,-5.86,Mar,2021
44277,Craig Carroll,North Carolina,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,51.47,5,-39.46,Mar,2021
44277,Beth Fritzler,Arizona,Office Supplies,Paper,Xerox 1951,74.35,3,23.24,Mar,2021
44277,Beth Fritzler,Arizona,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.35,3,-35.36,Mar,2021
44277,Vivian Mathis,Indiana,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,2,6.51,Mar,2021
44278,Patrick O'Donnell,California,Office Supplies,Storage,Economy Rollaway Files,330.4,2,85.9,Mar,2021
44278,Patrick O'Donnell,California,Technology,Phones,Ooma Telo VoIP Home Phone System,604.75,6,37.8,Mar,2021
44278,Bruce Geld,Florida,Office Supplies,Labels,Avery 476,9.91,3,3.22,Mar,2021
44279,Carlos Daly,New York,Office Supplies,Paper,Xerox 190,24.9,5,11.7,Mar,2021
44279,Maurice Satty,California,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2,14.57,Mar,2021
44280,Annie Zypern,New York,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",366.79,7,65.21,Mar,2021
44280,Christina Anderson,California,Office Supplies,Art,Newell 35,6.56,2,1.9,Mar,2021
44280,Christina Anderson,California,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,3.72,Mar,2021
44280,Christina Anderson,California,Technology,Accessories,ImationÂ SwivelÂ Flash DriveÂ USBÂ flash driveÂ - 8 GB,45.48,4,15.92,Mar,2021
44280,Christina Anderson,California,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,6,9.92,Mar,2021
44281,Jonathan Doherty,California,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,3,8.62,Mar,2021
44281,Damala Kotsonis,California,Office Supplies,Art,Newell 308,3.36,2,0.84,Mar,2021
44281,Damala Kotsonis,California,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.94,4,9.43,Mar,2021
44281,Damala Kotsonis,California,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,28.78,2,2.88,Mar,2021
44281,Cindy Stewart,California,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,5,9.0,Mar,2021
44283,Christina VanderZanden,Iowa,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3,2.88,Mar,2021
44283,Christina VanderZanden,Iowa,Furniture,Tables,Hon 94000 Series Round Tables,1184.72,4,106.62,Mar,2021
44283,Daniel Raglin,New Mexico,Technology,Phones,AT&T TR1909W,302.38,3,22.68,Mar,2021
44283,Mike Pelletier,Ohio,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,330.59,1,-143.25,Mar,2021
44284,Mike Gockenbach,Texas,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,890.84,3,-152.72,Mar,2021
44285,Kunst Miller,New York,Office Supplies,Art,Peel-Off China Markers,49.65,5,20.85,Mar,2021
44285,Dorris liebe,Washington,Office Supplies,Storage,Sterilite Show Offs Storage Containers,15.84,3,0.0,Mar,2021
44285,Dorris liebe,Washington,Office Supplies,Labels,Avery 490,44.4,3,22.2,Mar,2021
44285,Susan Gilcrest,New York,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",10.5,5,2.94,Mar,2021
44285,Guy Armstrong,California,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.67,2,-12.1,Mar,2021
44285,Mark Packer,Texas,Office Supplies,Envelopes,Airmail Envelopes,335.72,5,113.31,Mar,2021
44285,Mark Packer,Texas,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,251.94,7,88.18,Mar,2021
44285,Mark Packer,Texas,Furniture,Chairs,"Global Stack Chair without Arms, Black",127.3,7,-9.09,Mar,2021
44285,Nat Carroll,Minnesota,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,2,6.47,Mar,2021
44286,Alex Avila,California,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,673.57,2,252.59,Mar,2021
44286,Alex Avila,California,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,52.98,2,14.83,Mar,2021
44286,Jas O'Carroll,Pennsylvania,Office Supplies,Binders,Avery Round Ring Poly Binders,0.85,1,-0.6,Mar,2021
44286,Dorothy Dickinson,Illinois,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,8.13,7,-13.83,Mar,2021
44286,Dorothy Dickinson,Illinois,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,79.98,2,14.0,Mar,2021
44286,Karen Bern,Florida,Office Supplies,Binders,Avery Hole Reinforcements,1.87,1,-1.31,Mar,2021
44286,Trudy Glocke,Florida,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1125.49,7,98.48,Mar,2021
44286,Trudy Glocke,Florida,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,12.65,5,-10.12,Mar,2021
44286,Trudy Glocke,Florida,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.03,2,1.06,Mar,2021
44287,Kunst Miller,California,Office Supplies,Labels,Avery 490,29.6,2,14.8,Apr,2021
44287,Kunst Miller,California,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",17.09,4,5.55,Apr,2021
44287,Katharine Harms,Massachusetts,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,2.68,Apr,2021
44287,Katharine Harms,Massachusetts,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,3.06,Apr,2021
44288,Rob Dowd,Georgia,Office Supplies,Paper,Xerox 1990,15.84,3,7.13,Apr,2021
44288,Rob Dowd,Georgia,Technology,Phones,Motorola Droid Maxx,1049.93,7,293.98,Apr,2021
44288,Rob Dowd,Georgia,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,5,40.27,Apr,2021
44288,Sam Craven,Texas,Office Supplies,Paper,Xerox 1898,26.72,5,9.35,Apr,2021
44288,Sam Craven,Texas,Office Supplies,Paper,Xerox 1947,33.49,7,10.47,Apr,2021
44288,Anna HÃ¤berlin,Virginia,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,177.68,2,46.2,Apr,2021
44289,Katrina Edelman,California,Office Supplies,Envelopes,Staple envelope,11.16,2,5.58,Apr,2021
44289,Katrina Edelman,California,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,22.43,Apr,2021
44289,Katrina Edelman,California,Technology,Accessories,Logitech G600 MMO Gaming Mouse,159.98,2,57.59,Apr,2021
44290,Paul Knutson,California,Office Supplies,Labels,Avery 518,18.9,6,9.07,Apr,2021
44290,Maurice Satty,Michigan,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,1,2.35,Apr,2021
44290,Maurice Satty,Michigan,Office Supplies,Art,Newell 319,79.36,4,23.81,Apr,2021
44290,Mary Zewe,California,Office Supplies,Binders,Avery Non-Stick Binders,7.18,2,2.25,Apr,2021
44290,Ken Black,Louisiana,Office Supplies,Storage,Safco Commercial Shelving,232.55,5,9.3,Apr,2021
44290,Ken Black,Louisiana,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,2,42.99,Apr,2021
44290,Ken Black,Louisiana,Office Supplies,Paper,Xerox 209,19.44,3,9.33,Apr,2021
44290,Ken Black,Louisiana,Office Supplies,Paper,Xerox 1966,12.96,2,6.35,Apr,2021
44291,Tracy Hopkins,New York,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,26.63,Apr,2021
44291,Greg Maxwell,Virginia,Office Supplies,Art,Crayola Colored Pencils,22.96,7,7.58,Apr,2021
44291,Greg Maxwell,Virginia,Technology,Phones,AT&T CL82213,28.99,1,8.41,Apr,2021
44291,Greg Maxwell,Virginia,Office Supplies,Paper,Xerox 1957,12.96,2,6.35,Apr,2021
44291,Greg Maxwell,Virginia,Office Supplies,Art,Newell 321,22.96,7,6.66,Apr,2021
44291,Greg Maxwell,Virginia,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,83.28,Apr,2021
44291,John Grady,Illinois,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",49.63,4,3.72,Apr,2021
44291,John Grady,Illinois,Office Supplies,Storage,Adjustable Personal File Tote,52.1,4,3.91,Apr,2021
44291,Ruben Dartt,Michigan,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,26.7,2,7.48,Apr,2021
44291,Ruben Dartt,Michigan,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",40.2,5,18.09,Apr,2021
44291,Ruben Dartt,Michigan,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,3,4.58,Apr,2021
44291,Ruben Dartt,Michigan,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,689.82,6,20.69,Apr,2021
44291,Roy Phan,Kentucky,Office Supplies,Binders,Ibico Standard Transparent Covers,115.36,7,56.53,Apr,2021
44292,Guy Phonely,Pennsylvania,Office Supplies,Binders,Large Capacity Hanging Post Binders,44.91,6,-35.93,Apr,2021
44292,Shirley Daniels,Pennsylvania,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,10.3,1,-2.19,Apr,2021
44292,Shirley Daniels,Pennsylvania,Furniture,Tables,KI Adjustable-Height Table,154.76,3,-36.11,Apr,2021
44292,Shirley Daniels,Pennsylvania,Technology,Accessories,ImationÂ Secure+ Hardware Encrypted USB 2.0Â Flash Drive; 16GB,116.78,2,21.9,Apr,2021
44292,Scott Cohen,Washington,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,111.1,Apr,2021
44292,Scott Cohen,Washington,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,33.9,2,2.03,Apr,2021
44292,Andy Yotov,California,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,15.63,Apr,2021
44292,Andy Yotov,California,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,12.91,Apr,2021
44292,Andy Yotov,California,Office Supplies,Paper,Xerox 211,19.44,3,9.33,Apr,2021
44292,Andy Yotov,California,Office Supplies,Paper,Xerox 194,55.48,1,26.63,Apr,2021
44292,Frank Hawley,California,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,3,18.45,Apr,2021
44292,Frank Hawley,California,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",65.57,2,23.77,Apr,2021
44292,Frank Hawley,California,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,299.97,3,131.99,Apr,2021
44293,Pauline Johnson,Alabama,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",8.96,2,2.78,Apr,2021
44293,Roland Schwarz,South Carolina,Technology,Phones,AT&T TR1909W,629.95,5,163.79,Apr,2021
44293,Roland Schwarz,South Carolina,Office Supplies,Paper,Xerox 1945,122.97,3,60.26,Apr,2021
44293,Valerie Mitchum,Georgia,Office Supplies,Paper,Xerox 226,58.32,9,27.99,Apr,2021
44293,Valerie Mitchum,Georgia,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,200.97,3,50.24,Apr,2021
44294,Jim Mitchum,Arizona,Office Supplies,Fasteners,Binder Clips by OIC,2.37,2,0.83,Apr,2021
44294,Jim Mitchum,Arizona,Office Supplies,Paper,Things To Do Today Spiral Book,19.01,3,6.89,Apr,2021
44294,Ruben Ausman,Alabama,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92,8,316.14,Apr,2021
44294,Pauline Chand,Arizona,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",49.79,8,-11.83,Apr,2021
44294,Nathan Mautz,California,Furniture,Tables,Bevis 36 x 72 Conference Tables,99.59,1,2.49,Apr,2021
44294,Nathan Mautz,California,Technology,Accessories,Logitech Wireless Headset h800,399.96,4,139.99,Apr,2021
44294,John Stevenson,Ohio,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11,1,-94.66,Apr,2021
44297,Jay Kimmel,Florida,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",6.91,3,2.33,Apr,2021
44297,Jay Kimmel,Florida,Technology,Accessories,Logitech Wireless Gaming Headset G930,383.98,3,81.59,Apr,2021
44297,Jay Kimmel,Florida,Office Supplies,Paper,Xerox 224,10.37,2,3.63,Apr,2021
44297,Jay Kimmel,Florida,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,335.94,7,41.99,Apr,2021
44297,Sanjit Engle,Idaho,Office Supplies,Binders,GBC Personal VeloBind Strips,9.58,1,3.35,Apr,2021
44297,Gary Mitchum,Texas,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,758.35,6,265.42,Apr,2021
44297,Michelle Moray,Montana,Office Supplies,Storage,Eldon Simplefile Box Office,87.08,7,24.38,Apr,2021
44297,Michelle Moray,Montana,Technology,Phones,AT&T SB67148 SynJ,105.58,2,9.24,Apr,2021
44297,Michelle Moray,Montana,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,217.44,6,91.32,Apr,2021
44298,Kean Nguyen,California,Technology,Phones,Pyle PMP37LED,1075.09,14,94.07,Apr,2021
44298,Kean Nguyen,California,Technology,Phones,AT&T 1080 Corded phone,438.37,4,38.36,Apr,2021
44298,Kean Nguyen,California,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.09,7,6.56,Apr,2021
44298,Kean Nguyen,California,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,308.5,3,-18.15,Apr,2021
44298,Stewart Visinsky,Indiana,Office Supplies,Paper,Xerox 213,32.4,5,15.55,Apr,2021
44298,Edward Hooks,California,Office Supplies,Art,Prismacolor Color Pencil Set,39.68,2,16.27,Apr,2021
44299,Jonathan Doherty,Pennsylvania,Office Supplies,Art,Newell 314,17.86,4,1.12,Apr,2021
44299,Jonathan Doherty,Pennsylvania,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.97,10,-407.98,Apr,2021
44299,Jonathan Doherty,Pennsylvania,Office Supplies,Fasteners,Staples,30.99,13,10.07,Apr,2021
44299,Jonathan Doherty,Pennsylvania,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.93,12,8.39,Apr,2021
44299,Ben Ferrer,Maryland,Office Supplies,Labels,Avery 479,7.83,3,3.6,Apr,2021
44301,Paul Stevenson,California,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,31.02,Apr,2021
44301,Paul Stevenson,California,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,76.98,Apr,2021
44302,Stephanie Phelps,North Carolina,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.07,6,9.77,Apr,2021
44304,John Lee,California,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,287.97,4,97.19,Apr,2021
44304,John Lee,California,Office Supplies,Art,Newell 351,13.12,4,3.8,Apr,2021
44304,John Lee,California,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",10.75,5,3.55,Apr,2021
44304,John Lee,California,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",11.62,2,3.6,Apr,2021
44304,Kunst Miller,Texas,Office Supplies,Art,Prang Dustless Chalk Sticks,2.69,2,1.01,Apr,2021
44304,Kunst Miller,Texas,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.06,3,-18.12,Apr,2021
44304,Kunst Miller,Texas,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.35,3,50.41,Apr,2021
44304,Kunst Miller,Texas,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.98,3,28.5,Apr,2021
44305,Nicole Fjeld,California,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,3,26.65,Apr,2021
44305,Allen Goldenen,Virginia,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,3,26.7,Apr,2021
44305,Allen Goldenen,Virginia,Office Supplies,Paper,Xerox 232,71.28,11,34.21,Apr,2021
44306,Seth Vernon,Texas,Furniture,Tables,Bush Advantage Collection Round Conference Table,744.1,5,-95.67,Apr,2021
44306,Seth Vernon,Texas,Office Supplies,Storage,"Personal Folder Holder, Ebony",44.84,5,5.61,Apr,2021
44306,Seth Vernon,Texas,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,401.59,2,-131.95,Apr,2021
44306,Benjamin Patterson,California,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",59.92,4,27.56,Apr,2021
44307,Allen Armold,California,Office Supplies,Binders,ACCOHIDE Binder by Acco,16.52,5,5.58,Apr,2021
44307,Dorothy Badders,Kentucky,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",828.84,6,0.0,Apr,2021
44308,Aaron Hawkins,New York,Office Supplies,Envelopes,Staple envelope,247.84,8,121.44,Apr,2021
44308,Aaron Hawkins,New York,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",9.91,3,3.35,Apr,2021
44309,Theresa Swint,Pennsylvania,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.5,3,-1.75,Apr,2021
44309,Laurel Beltran,Ohio,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.37,2,-12.06,Apr,2021
44309,Laurel Beltran,Ohio,Office Supplies,Binders,Zipper Ring Binder Pockets,7.49,8,-5.24,Apr,2021
44309,Laurel Beltran,Ohio,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,22.34,4,7.82,Apr,2021
44309,Nathan Mautz,California,Office Supplies,Paper,Xerox 1891,48.91,1,22.99,Apr,2021
44311,Dianna Arnett,Texas,Office Supplies,Paper,Xerox 1985,10.37,2,3.63,Apr,2021
44311,Dianna Arnett,Texas,Office Supplies,Art,12 Colored Short Pencils,6.24,3,0.55,Apr,2021
44311,Lena Creighton,North Carolina,Technology,Phones,AT&T CL2909,302.38,3,37.8,Apr,2021
44311,Beth Thompson,California,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",303.25,5,63.68,Apr,2021
44311,Beth Thompson,California,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,270.72,3,78.51,Apr,2021
44311,Beth Thompson,California,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,5,148.7,Apr,2021
44312,Aleksandra Gannaway,California,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,23.03,Apr,2021
44312,Aleksandra Gannaway,California,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",18.29,6,5.72,Apr,2021
44312,Marc Harrigan,California,Office Supplies,Art,Newell 347,21.4,5,6.21,Apr,2021
44312,Marc Harrigan,California,Office Supplies,Labels,Avery 495,12.6,2,5.8,Apr,2021
44314,Muhammed Yedwab,Maryland,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",20.86,2,9.39,Apr,2021
